dong_kostat,dong_mois,sigungu_kostat,sigungu_mois,sido_kostat,sido_mois,dong_name_ko,dong_name_en,sigungu_name_ko,sido_name_ko,full_name_ko
37610360,4792039000,37610,47920,37,47,석포면,Seokpo-myeon,봉화군,경상북도,경상북도 봉화군 석포면
37610370,4792036000,37610,47920,37,47,재산면,Jaesan-myeon,봉화군,경상북도,경상북도 봉화군 재산면
37610380,4792037000,37610,47920,37,47,명호면,Myeongho-myeon,봉화군,경상북도,경상북도 봉화군 명호면
37610390,4792038000,37610,47920,37,47,상운면,Sangun-myeon,봉화군,경상북도,경상북도 봉화군 상운면
37620110,4793025000,37620,47930,37,47,울진읍,Uljin-eup,울진군,경상북도,경상북도 울진군 울진읍
37620120,4793025300,37620,47930,37,47,평해읍,Pyeonghae-eup,울진군,경상북도,경상북도 울진군 평해읍
37620310,4793031000,37620,47930,37,47,북면,Buk-myeon,울진군,경상북도,경상북도 울진군 북면
37620330,4793033000,37620,47930,37,47,근남면,Geunnam-myeon,울진군,경상북도,경상북도 울진군 근남면
37620350,4793035000,37620,47930,37,47,기성면,Giseong-myeon,울진군,경상북도,경상북도 울진군 기성면
37620360,4793036000,37620,47930,37,47,온정면,Onjeong-myeon,울진군,경상북도,경상북도 울진군 온정면
37620370,4793037000,37620,47930,37,47,죽변면,Jukbyeon-myeon,울진군,경상북도,경상북도 울진군 죽변면
37620380,4793038000,37620,47930,37,47,후포면,Hupo-myeon,울진군,경상북도,경상북도 울진군 후포면
37620390,4793039000,37620,47930,37,47,금강송면,Geumgangsong-myeon,울진군,경상북도,경상북도 울진군 금강송면
37620400,4793040000,37620,47930,37,47,매화면,Maehwa-myeon,울진군,경상북도,경상북도 울진군 매화면
37630110,4794025000,37630,47940,37,47,울릉읍,Ulleung-eup,울릉군,경상북도,경상북도 울릉군 울릉읍
37630310,4794031000,37630,47940,37,47,서면,Seo-myeon,울릉군,경상북도,경상북도 울릉군 서면
37630320,4794032000,37630,47940,37,47,북면,Buk-myeon,울릉군,경상북도,경상북도 울릉군 북면
38030110,4817025000,38030,48170,38,48,문산읍,Munsan-eup,진주시,경상남도,경상남도 진주시 문산읍
38030310,4817031000,38030,48170,38,48,내동면,Naedong-myeon,진주시,경상남도,경상남도 진주시 내동면
38030320,4817032000,38030,48170,38,48,정촌면,Jeongchon-myeon,진주시,경상남도,경상남도 진주시 정촌면
38030330,4817033000,38030,48170,38,48,금곡면,Geumgok-myeon,진주시,경상남도,경상남도 진주시 금곡면
38030340,4817035000,38030,48170,38,48,진성면,Jinseong-myeon,진주시,경상남도,경상남도 진주시 진성면
38030350,4817036000,38030,48170,38,48,일반성면,Ilbanseong-myeon,진주시,경상남도,경상남도 진주시 일반성면
38030360,4817037000,38030,48170,38,48,이반성면,Ibanseong-myeon,진주시,경상남도,경상남도 진주시 이반성면
38030370,4817038000,38030,48170,38,48,사봉면,Sabong-myeon,진주시,경상남도,경상남도 진주시 사봉면
38030380,4817039000,38030,48170,38,48,지수면,Jisu-myeon,진주시,경상남도,경상남도 진주시 지수면
38030390,4817040000,38030,48170,38,48,대곡면,Daegok-myeon,진주시,경상남도,경상남도 진주시 대곡면
38030400,4817041000,38030,48170,38,48,금산면,Geumsan-myeon,진주시,경상남도,경상남도 진주시 금산면
38030410,4817042000,38030,48170,38,48,집현면,Jipyeon-myeon,진주시,경상남도,경상남도 진주시 집현면
38030420,4817043000,38030,48170,38,48,미천면,Micheon-myeon,진주시,경상남도,경상남도 진주시 미천면
38030430,4817044000,38030,48170,38,48,명석면,Myeongseok-myeon,진주시,경상남도,경상남도 진주시 명석면
38030440,4817045000,38030,48170,38,48,대평면,Daepyeong-myeon,진주시,경상남도,경상남도 진주시 대평면
38030450,4817046000,38030,48170,38,48,수곡면,Sugok-myeon,진주시,경상남도,경상남도 진주시 수곡면
38030650,4817068000,38030,48170,38,48,상평동,Sangpyeong-dong,진주시,경상남도,경상남도 진주시 상평동
38030660,4817069500,38030,48170,38,48,초장동,Chojang-dong,진주시,경상남도,경상남도 진주시 초장동
38030670,4817071000,38030,48170,38,48,평거동,Pyeonggeo-dong,진주시,경상남도,경상남도 진주시 평거동
38030680,4817071500,38030,48170,38,48,신안동,Sinan-dong,진주시,경상남도,경상남도 진주시 신안동
38030690,4817072000,38030,48170,38,48,이현동,Ihyeon-dong,진주시,경상남도,경상남도 진주시 이현동
38030700,4817073000,38030,48170,38,48,판문동,Panmun-dong,진주시,경상남도,경상남도 진주시 판문동
38030710,4817074000,38030,48170,38,48,가호동,Gaho-dong,진주시,경상남도,경상남도 진주시 가호동
38030720,4817051500,38030,48170,38,48,천전동,Cheonjeon-dong,진주시,경상남도,경상남도 진주시 천전동
38030730,4817055500,38030,48170,38,48,성북동,Seongbuk-dong,진주시,경상남도,경상남도 진주시 성북동
38030740,4817056500,38030,48170,38,48,중앙동,Jungang-dong,진주시,경상남도,경상남도 진주시 중앙동
38030750,4817059500,38030,48170,38,48,상봉동,Sangbong-dong,진주시,경상남도,경상남도 진주시 상봉동
38030760,4817075000,38030,48170,38,48,충무공동,Chungmugong-dong,진주시,경상남도,경상남도 진주시 충무공동
38030770,4817067300,38030,48170,38,48,상대동,Sangdae-dong,진주시,경상남도,경상남도 진주시 상대동
38030780,4817067800,38030,48170,38,48,하대동,Hadae-dong,진주시,경상남도,경상남도 진주시 하대동
38050110,4822025000,38050,48220,38,48,산양읍,Sanyang-eup,통영시,경상남도,경상남도 통영시 산양읍
38050310,4822031000,38050,48220,38,48,용남면,Yongnam-myeon,통영시,경상남도,경상남도 통영시 용남면
38050320,4822033000,38050,48220,38,48,도산면,Dosan-myeon,통영시,경상남도,경상남도 통영시 도산면
38050330,4822034000,38050,48220,38,48,광도면,Gwangdo-myeon,통영시,경상남도,경상남도 통영시 광도면
38050340,4822035000,38050,48220,38,48,욕지면,Yokji-myeon,통영시,경상남도,경상남도 통영시 욕지면
38050350,4822036000,38050,48220,38,48,한산면,Hansan-myeon,통영시,경상남도,경상남도 통영시 한산면
38050360,4822037000,38050,48220,38,48,사량면,Saryang-myeon,통영시,경상남도,경상남도 통영시 사량면
38050520,4822053000,38050,48220,38,48,명정동,Myeongjeong-dong,통영시,경상남도,경상남도 통영시 명정동
38050530,4822055000,38050,48220,38,48,중앙동,Jungang-dong,통영시,경상남도,경상남도 통영시 중앙동
38050540,4822059000,38050,48220,38,48,정량동,Jeongnyang-dong,통영시,경상남도,경상남도 통영시 정량동
38050550,4822060000,38050,48220,38,48,북신동,Buksin-dong,통영시,경상남도,경상남도 통영시 북신동
38050560,4822070000,38050,48220,38,48,무전동,Mujeon-dong,통영시,경상남도,경상남도 통영시 무전동
38050620,4822051000,38050,48220,38,48,도천동,Docheon-dong,통영시,경상남도,경상남도 통영시 도천동
38050630,4822066500,38050,48220,38,48,미수동,Misu-dong,통영시,경상남도,경상남도 통영시 미수동
38050640,4822067000,38050,48220,38,48,봉평동,Bongpyeong-dong,통영시,경상남도,경상남도 통영시 봉평동
38060110,4824025000,38060,48240,38,48,사천읍,Sacheon-eup,사천시,경상남도,경상남도 사천시 사천읍
38060310,4824031000,38060,48240,38,48,정동면,Jeongdong-myeon,사천시,경상남도,경상남도 사천시 정동면
38060320,4824032000,38060,48240,38,48,사남면,Sanam-myeon,사천시,경상남도,경상남도 사천시 사남면
38060330,4824033000,38060,48240,38,48,용현면,Yonghyeon-myeon,사천시,경상남도,경상남도 사천시 용현면
38060340,4824034000,38060,48240,38,48,축동면,Chukdong-myeon,사천시,경상남도,경상남도 사천시 축동면
38060350,4824035000,38060,48240,38,48,곤양면,Gonyang-myeon,사천시,경상남도,경상남도 사천시 곤양면
38060360,4824036000,38060,48240,38,48,곤명면,Gonmyeong-myeon,사천시,경상남도,경상남도 사천시 곤명면
38060370,4824037000,38060,48240,38,48,서포면,Seopo-myeon,사천시,경상남도,경상남도 사천시 서포면
38060510,4824051000,38060,48240,38,48,동서동,Dongseo-dong,사천시,경상남도,경상남도 사천시 동서동
38060520,4824052000,38060,48240,38,48,선구동,Seongu-dong,사천시,경상남도,경상남도 사천시 선구동
38060530,4824053000,38060,48240,38,48,동서금동,Dongseogeum-dong,사천시,경상남도,경상남도 사천시 동서금동
38060550,4824055000,38060,48240,38,48,벌용동,Beoryong-dong,사천시,경상남도,경상남도 사천시 벌용동
38060570,4824057000,38060,48240,38,48,향촌동,Hyangchon-dong,사천시,경상남도,경상남도 사천시 향촌동
38060590,4824059500,38060,48240,38,48,남양동,Namyang-dong,사천시,경상남도,경상남도 사천시 남양동
38070110,4825025000,38070,48250,38,48,진영읍,Jinyeong-eup,김해시,경상남도,경상남도 김해시 진영읍
38070320,4825032000,38070,48250,38,48,주촌면,Juchon-myeon,김해시,경상남도,경상남도 김해시 주촌면
38070330,4825033000,38070,48250,38,48,진례면,Jillye-myeon,김해시,경상남도,경상남도 김해시 진례면
38070340,4825034000,38070,48250,38,48,한림면,Hallim-myeon,김해시,경상남도,경상남도 김해시 한림면
38070350,4825035000,38070,48250,38,48,생림면,Saengnim-myeon,김해시,경상남도,경상남도 김해시 생림면
38070360,4825036000,38070,48250,38,48,상동면,Sangdong-myeon,김해시,경상남도,경상남도 김해시 상동면
38070370,4825037000,38070,48250,38,48,대동면,Daedong-myeon,김해시,경상남도,경상남도 김해시 대동면
38070510,4825051000,38070,48250,38,48,동상동,Dongsang-dong,김해시,경상남도,경상남도 김해시 동상동
38070520,4825052000,38070,48250,38,48,회현동,Hoehyeon-dong,김해시,경상남도,경상남도 김해시 회현동
38070530,4825053000,38070,48250,38,48,부원동,Buwon-dong,김해시,경상남도,경상남도 김해시 부원동
38070540,4825054000,38070,48250,38,48,내외동,Naeoe-dong,김해시,경상남도,경상남도 김해시 내외동
38070550,4825055000,38070,48250,38,48,북부동,Bukbu-dong,김해시,경상남도,경상남도 김해시 북부동
38070560,4825056500,38070,48250,38,48,칠산서부동,Chilsanseobu-dong,김해시,경상남도,경상남도 김해시 칠산서부동
38070580,4825058000,38070,48250,38,48,활천동,Hwalcheon-dong,김해시,경상남도,경상남도 김해시 활천동
38070590,4825059000,38070,48250,38,48,삼안동,Saman-dong,김해시,경상남도,경상남도 김해시 삼안동
38070600,4825060000,38070,48250,38,48,불암동,Buram-dong,김해시,경상남도,경상남도 김해시 불암동
38070610,4825061000,38070,48250,38,48,장유1동,Jangyu1-dong,김해시,경상남도,경상남도 김해시 장유1동
38070620,4825062000,38070,48250,38,48,장유2동,Jangyu2-dong,김해시,경상남도,경상남도 김해시 장유2동
38070630,4825063000,38070,48250,38,48,장유3동,Jangyu3-dong,김해시,경상남도,경상남도 김해시 장유3동
38080110,4827025000,38080,48270,38,48,삼랑진읍,Samnangjin-eup,밀양시,경상남도,경상남도 밀양시 삼랑진읍
38080120,4827025300,38080,48270,38,48,하남읍,Hanam-eup,밀양시,경상남도,경상남도 밀양시 하남읍
38080310,4827031000,38080,48270,38,48,부북면,Bubuk-myeon,밀양시,경상남도,경상남도 밀양시 부북면
38080320,4827032000,38080,48270,38,48,상동면,Sangdong-myeon,밀양시,경상남도,경상남도 밀양시 상동면
38080330,4827033000,38080,48270,38,48,산외면,Sanoe-myeon,밀양시,경상남도,경상남도 밀양시 산외면
38080340,4827034000,38080,48270,38,48,산내면,Sannae-myeon,밀양시,경상남도,경상남도 밀양시 산내면
38080350,4827035000,38080,48270,38,48,단장면,Danjang-myeon,밀양시,경상남도,경상남도 밀양시 단장면
38080360,4827036000,38080,48270,38,48,상남면,Sangnam-myeon,밀양시,경상남도,경상남도 밀양시 상남면
38080370,4827037000,38080,48270,38,48,초동면,Chodong-myeon,밀양시,경상남도,경상남도 밀양시 초동면
38080380,4827038000,38080,48270,38,48,무안면,Muan-myeon,밀양시,경상남도,경상남도 밀양시 무안면
38080390,4827039000,38080,48270,38,48,청도면,Cheongdo-myeon,밀양시,경상남도,경상남도 밀양시 청도면
38080510,4827051000,38080,48270,38,48,내일동,Naeil-dong,밀양시,경상남도,경상남도 밀양시 내일동
38080520,4827052000,38080,48270,38,48,내이동,Naei-dong,밀양시,경상남도,경상남도 밀양시 내이동
38080530,4827055000,38080,48270,38,48,교동,Gyo-dong,밀양시,경상남도,경상남도 밀양시 교동
38080540,4827053000,38080,48270,38,48,삼문동,Sammun-dong,밀양시,경상남도,경상남도 밀양시 삼문동
38080550,4827054000,38080,48270,38,48,가곡동,Gagok-dong,밀양시,경상남도,경상남도 밀양시 가곡동
38090310,4831031000,38090,48310,38,48,일운면,Irun-myeon,거제시,경상남도,경상남도 거제시 일운면
38090320,4831032000,38090,48310,38,48,동부면,Dongbu-myeon,거제시,경상남도,경상남도 거제시 동부면
38090330,4831033000,38090,48310,38,48,남부면,Nambu-myeon,거제시,경상남도,경상남도 거제시 남부면
38090340,4831034000,38090,48310,38,48,거제면,Geoje-myeon,거제시,경상남도,경상남도 거제시 거제면
38090350,4831035000,38090,48310,38,48,둔덕면,Dundeok-myeon,거제시,경상남도,경상남도 거제시 둔덕면
38090360,4831036000,38090,48310,38,48,사등면,Sadeung-myeon,거제시,경상남도,경상남도 거제시 사등면
38090370,4831037000,38090,48310,38,48,연초면,Yeoncho-myeon,거제시,경상남도,경상남도 거제시 연초면
38090380,4831038000,38090,48310,38,48,하청면,Hacheong-myeon,거제시,경상남도,경상남도 거제시 하청면
38090390,4831039000,38090,48310,38,48,장목면,Jangmok-myeon,거제시,경상남도,경상남도 거제시 장목면
38090530,4831053000,38090,48310,38,48,능포동,Neungpo-dong,거제시,경상남도,경상남도 거제시 능포동
38090540,4831054000,38090,48310,38,48,아주동,Aju-dong,거제시,경상남도,경상남도 거제시 아주동
38090550,4831055000,38090,48310,38,48,옥포1동,Okpo1-dong,거제시,경상남도,경상남도 거제시 옥포1동
38090560,4831056000,38090,48310,38,48,옥포2동,Okpo2-dong,거제시,경상남도,경상남도 거제시 옥포2동
38090570,4831057000,38090,48310,38,48,장평동,Jangpyeong-dong,거제시,경상남도,경상남도 거제시 장평동
38090580,4831058000,38090,48310,38,48,고현동,Gohyeon-dong,거제시,경상남도,경상남도 거제시 고현동
38090590,4831059000,38090,48310,38,48,상문동,Sangmun-dong,거제시,경상남도,경상남도 거제시 상문동
38090600,4831060000,38090,48310,38,48,수양동,Suyang-dong,거제시,경상남도,경상남도 거제시 수양동
38090610,4831051000,38090,48310,38,48,장승포동,Jangseungpo-dong,거제시,경상남도,경상남도 거제시 장승포동
38100120,4833025300,38100,48330,38,48,물금읍,Mulgeum-eup,양산시,경상남도,경상남도 양산시 물금읍
38100310,4833031000,38100,48330,38,48,동면,Dong-myeon,양산시,경상남도,경상남도 양산시 동면
38100320,4833032000,38100,48330,38,48,원동면,Wondong-myeon,양산시,경상남도,경상남도 양산시 원동면
38100330,4833033000,38100,48330,38,48,상북면,Sangbuk-myeon,양산시,경상남도,경상남도 양산시 상북면
38100340,4833034000,38100,48330,38,48,하북면,Habuk-myeon,양산시,경상남도,경상남도 양산시 하북면
